65;22;0;2948720;3025200;
65;22;0;6948720;7025200;
66;38;2;2489040;2555440;
66;15;2;2696720;2763120;
66;30;2;2892400;2958800;
66;30;2;6892400;6958800;
67;38;1;1004640;1055680;
67;14;1;1055680;1106720;
67;23;1;1227840;1278880;
68;38;0;2419520;2489040;
68;16;0;2816080;2885600;
69;38;0;2679760;2779760;
69;14;0;2779760;2879760;
69;24;0;2879760;2979760;
70;38;0;662400;710240;
70;38;0;2631920;2679760;
70;14;0;710240;758080;
70;14;0;2710240;2758080;
70;24;0;758080;805920;
70;24;0;2758080;2805920;
71;38;0;0;59680;
71;38;0;2000000;2059680;
71;13;0;59680;119360;
71;13;0;2059680;2119360;
71;10;0;139440;199120;
71;10;0;2139440;2199120;
72;39;0;2451520;2510080;
72;14;0;2510080;2568640;
72;24;0;2568640;2627200;
73;39;0;814720;890000;
73;39;0;2876160;2951440;
73;13;0;890000;965280;
73;13;0;2951440;3026720;
73;7;0;1026720;1102000;
73;7;0;3026720;3102000;
73;4;0;1102000;1177280;
73;4;0;3102000;3177280;
73;4;0;5102000;5177280;
73;4;0;7102000;7177280;
74;39;0;2682720;2759120;
74;13;0;2759120;2835520;
74;10;0;2835520;2911920;
75;40;0;2430560;2467360;
75;2;0;2516160;2552960;
75;22;0;2712480;2749280;
75;22;0;6712480;6749280;
76;40;0;2933920;3020160;
76;3;0;3020160;3106400;
76;29;0;3106400;3192640;
76;29;0;7106400;7192640;
76;22;0;3192640;3278880;
76;22;0;7192640;7278880;
77;40;1;2541600;2615840;
77;3;1;2690320;2764560;
77;29;1;2876000;2950240;
77;29;1;6876000;6950240;
77;23;1;3204640;3278880;
78;40;0;1034880;1087520;
78;2;0;1087520;1140160;
78;24;0;1140160;1192800;
79;40;0;2467360;2541600;
79;2;0;2552960;2627200;
79;24;0;2627200;2701440;
80;40;0;187920;218240;
80;40;0;2187920;2218240;
80;2;0;218240;248560;
80;2;0;2218240;2248560;
80;24;0;248560;278880;
80;24;0;2248560;2278880;
81;40;0;2698560;2791280;
81;1;0;2791280;2884000;
81;8;0;3093440;3186160;
81;17;0;3186160;3278880;
82;40;1;2827200;2893760;
82;3;1;2893760;2960320;
82;27;1;2960320;3026880;
82;8;1;3026880;3093440;
82;18;1;3212320;3278880;
83;40;0;2615840;2698560;
83;1;0;2708560;2791280;
83;8;0;2944160;3026880;
83;18;0;3129600;3212320;
84;40;0;697760;800960;
84;1;0;800960;904160;
84;8;0;904160;1007360;
84;18;0;1175680;1278880;
85;41;0;2584400;2658240;
85;9;0;2658240;2732080;
85;29;0;2732080;2805920;
85;29;0;6732080;6805920;
85;24;0;2805920;2879760;
86;41;0;2742160;2821360;
86;7;0;2821360;2900560;
86;2;0;2900560;2979760;
86;24;0;2979760;3058960;
87;41;0;2353760;2410400;
87;7;0;2588160;2644800;
87;2;0;2644800;2701440;
87;24;0;2701440;2758080;
88;41;0;2497280;2584400;
88;8;0;2857040;2944160;
88;18;0;2954560;3041680;
89;41;0;2410400;2497280;
89;8;0;2770160;2857040;
89;18;0;2867680;2954560;
